,학교명,년도,전형,과,모집인원,지원인원,경쟁률,평균점수
1714,명지대,2016,학생부교과면접,교통공학과,10,50,5,3.31
1715,명지대,2016,학생부교과면접,기계공학과,20,128,6.4,2.71
1716,명지대,2016,학생부교과면접,산업경영공학과,10,56,5.6,2.83
1717,명지대,2016,학생부교과면접,컴퓨터공학과,20,119,6,2.8
1718,명지대,2016,학생부교과면접,전공자유학부(자연),20,150,7.5,3.05
1719,명지대,2016,학생부교과면접,디자인학부(시각디자인전공),5,87,17.4,2.54
1720,명지대,2016,학생부교과면접,디자인학부(산업디자인전공),5,84,16.8,2.66
1721,명지대,2016,학생부교과면접,디자인학부(영상디자인전공),5,99,19.8,2.46
1722,명지대,2016,학생부교과면접,디자인학부(패션디자인전공),5,91,18.2,2.76
1723,명지대,2016,학생부교과면접,바둑학과,6,38,6.3,3.73
1724,명지대,2016,학생부교과면접,영화뮤지컬학부(영화전공),10,133,13.3,2.41
1725,명지대,2016,학생부교과면접,건축학부(건축학전공),20,151,7.6,2.74
1726,명지대,2016,학생부교과면접,건축학부(전통건축전공),10,57,5.7,3.36
1727,명지대,2016,학생부교과면접,건축학부(공간디자인전공),10,73,7.3,2.39
1728,명지대,2016,학생부종합,국어국문학과,8,141,17.6,3
1729,명지대,2016,학생부종합,중어중문학과,8,100,12.5,3.95
1730,명지대,2016,학생부종합,일어일문학과,8,99,12.4,3.29
1731,명지대,2016,학생부종합,영어영문학과,16,129,8.1,3.43
1732,명지대,2016,학생부종합,사학과,8,154,19.3,2.96
1733,명지대,2016,학생부종합,문헌정보학과,8,104,13,3.1
1734,명지대,2016,학생부종합,미술사학과,8,51,6.4,3.54
1735,명지대,2016,학생부종합,철학과,8,84,10.5,3.28
1736,명지대,2016,학생부종합,중동학부 아랍지역학과,8,105,13.1,4
1737,명지대,2016,학생부종합,행정학과,16,91,5.7,2.96
1738,명지대,2016,학생부종합,경제학과,8,54,6.8,3.26
1739,명지대,2016,학생부종합,정치외교학과,16,112,7,3.93
1740,명지대,2016,학생부종합,디지털미디어학과,8,322,40.3,3.06
1741,명지대,2016,학생부종합,아동학과,8,104,13,3
1742,명지대,2016,학생부종합,청소년지도학과,8,192,24,3.94
1743,명지대,2016,학생부종합,경영학과,24,226,9.4,2.95
1744,명지대,2016,학생부종합,국제통상학과,16,134,8.4,3.17
1745,명지대,2016,학생부종합,경영정보학과,8,50,6.3,3.44
1746,명지대,2016,학생부종합,법학과,16,109,6.8,3.07
1747,명지대,2016,학생부종합,전공자유학부(인문),24,155,6.5,3.15
1748,명지대,2016,학생부종합,수학과,8,63,7.9,3.53
1749,명지대,2016,학생부종합,물리학과,8,47,5.9,3.63
1750,명지대,2016,학생부종합,화학과,8,149,18.6,3.19
1751,명지대,2016,학생부종합,식품영양학과,8,99,12.4,3.49
1752,명지대,2016,학생부종합,생명과학정보학과,8,140,17.5,3.68
1753,명지대,2016,학생부종합,전기공학과,8,50,6.3,4.1
1754,명지대,2016,학생부종합,전자공학과,16,122,7.6,3.36
1755,명지대,2016,학생부종합,정보통신공학과,16,83,5.2,3.87
1756,명지대,2016,학생부종합,화학공학과,8,77,9.6,2.91
1757,명지대,2016,학생부종합,신소재공학과,8,74,9.3,3.41
1758,명지대,2016,학생부종합,환경에너지공학과,8,75,9.4,3.49
1759,명지대,2016,학생부종합,토목환경공학과,8,53,6.6,3.91
1760,명지대,2016,학생부종합,교통공학과,8,36,4.5,4.09
1761,명지대,2016,학생부종합,기계공학과,16,181,11.3,3.71
1762,명지대,2016,학생부종합,산업경영공학과,8,61,7.6,3.71
1763,명지대,2016,학생부종합,컴퓨터공학과,16,170,10.6,3.67
1764,명지대,2016,학생부종합,전공자유학부(자연),24,120,5,3.67
1765,명지대,2016,특수교육,중어중문학과,2,9,4.5,5
1766,명지대,2016,특수교육,일어일문학과,2,11,5.5,4.75
1767,명지대,2016,특수교육,영어영문학과,2,8,4,4.6
1768,명지대,2016,특수교육,사학과,2,11,5.5,3.55
1769,명지대,2016,특수교육,문헌정보학과,2,14,7,5.1
1770,명지대,2016,특수교육,행정학과,2,12,6,4.5
1771,명지대,2016,특수교육,경제학과,2,6,3,3.85
1772,명지대,2016,특수교육,정치외교학과,2,5,2.5,5.15
1773,명지대,2016,특수교육,디지털미디어학과,1,6,6,3.8
1774,명지대,2016,특수교육,아동학과,1,4,4,4.2
1775,명지대,2016,특수교육,청소년지도학과,1,7,7,2.2
1776,명지대,2016,특수교육,경영학과,3,12,4,4.27
1777,명지대,2016,특수교육,국제통상학과,2,6,3,4.9
1778,명지대,2016,특수교육,경영정보학과,1,4,4,5.4
1779,명지대,2016,특수교육,법학과,2,5,2.5,5.6
1780,명지대,2016,특수교육,수학과,1,2,2,3.4
1781,명지대,2016,특수교육,식품영양학과,1,2,2,5.4
1782,명지대,2016,특수교육,생명과학정보학과,1,3,3,NA
1783,명지대,2016,특수교육,화학공학과,2,6,3,NA
1784,명지대,2016,특수교육,환경에너지공학과,2,6,3,5.1
1785,명지대,2016,특수교육,기계공학과,2,7,3.5,4.95
1786,명지대,2016,특수교육,산업경영공학과,2,4,2,NA
1787,명지대,2016,특수교육,컴퓨터공학과,2,13,6.5,3.9
1788,명지대,2016,특수교육,바둑학과,1,2,2,8.6
1789,명지대,2016,국가보훈,중어중문학과,2,12,6,3.8
1790,명지대,2016,국가보훈,영어영문학과,2,14,7,4.85
1791,명지대,2016,국가보훈,미술사학과,2,9,4.5,5.8
1792,명지대,2016,국가보훈,경제학과,3,19,6.3,4.53
1793,명지대,2016,국가보훈,아동학과,2,12,6,4.4
1794,명지대,2016,국가보훈,국제통상학과,3,20,6.7,4.3
1795,명지대,2016,국가보훈,법학과,2,13,6.5,5.05
1796,명지대,2016,국가보훈,물리학과,2,7,3.5,6.15
1797,명지대,2016,국가보훈,생명과학정보학과,2,8,4,6
1798,명지대,2016,국가보훈,전자공학과,2,11,5.5,5.15
1799,명지대,2016,국가보훈,환경에너지공학과,2,14,7,3.1
1800,명지대,2016,국가보훈,교통공학과,2,7,3.5,6.4
1801,명지대,2016,국가보훈,산업경영공학과,2,8,4,4.65
1802,명지대,2016,기회균형,국어국문학과,2,18,9,2.25
1803,명지대,2016,기회균형,일어일문학과,2,16,8,3.15
1804,명지대,2016,기회균형,영어영문학과,3,28,9.3,4.17
1805,명지대,2016,기회균형,문헌정보학과,2,19,9.5,4.45
1806,명지대,2016,기회균형,중동학부 아랍지역학과,2,14,7,3.3
1807,명지대,2016,기회균형,행정학과,3,24,8,4.27
1808,명지대,2016,기회균형,정치외교학과,2,19,9.5,3.25
1809,명지대,2016,기회균형,디지털미디어학과,3,53,17.7,3.53
1810,명지대,2016,기회균형,경영학과,4,39,9.8,3
1811,명지대,2016,기회균형,법학과,2,16,8,3.15
1812,명지대,2016,기회균형,수학과,2,10,5,3.8
1813,명지대,2016,기회균형,식품영양학과,2,12,6,3.05
1814,명지대,2016,기회균형,생명과학정보학과,2,13,6.5,4.15
1815,명지대,2016,기회균형,전기공학과,2,9,4.5,3.8
1816,명지대,2016,기회균형,전자공학과,3,19,6.3,3.53
1817,명지대,2016,기회균형,정보통신공학과,3,18,6,4.43
1818,명지대,2016,기회균형,신소재공학과,2,17,8.5,4.25
1819,명지대,2016,기회균형,환경에너지공학과,2,14,7,3.55
1820,명지대,2016,기회균형,토목환경공학과,2,15,7.5,4.4
1821,명지대,2016,기회균형,기계공학과,2,24,12,4.1
1822,명지대,2016,기회균형,컴퓨터공학과,3,34,11.3,4.55
1823,명지대,2016,사회적배려,사학과,2,16,8,3.55
1824,명지대,2016,사회적배려,철학과,2,13,6.5,4.6
1825,명지대,2016,사회적배려,정치외교학과,2,18,9,3.3
1826,명지대,2016,사회적배려,청소년지도학과,2,38,19,3.45
1827,명지대,2016,사회적배려,경영정보학과,2,19,9.5,2.5
1828,명지대,2016,사회적배려,화학과,2,12,6,4.05
1829,명지대,2016,사회적배려,정보통신공학과,2,21,10.5,4.55
1830,명지대,2016,사회적배려,화학공학과,2,12,6,3.25
1831,명지대,2016,사회적배려,기계공학과,2,26,13,3.6
1832,명지대,2016,사회적배려,산업경영공학과,2,17,8.5,4.3
1833,명지대,2016,사회적배려,컴퓨터공학과,2,29,14.5,3.85
1834,명지대,2016,크리스천리더,국어국문학과,1,14,14,3.4
1835,명지대,2016,크리스천리더,중어중문학과,2,19,9.5,3.8
1836,명지대,2016,크리스천리더,일어일문학과,2,13,6.5,3.75
1837,명지대,2016,크리스천리더,영어영문학과,2,22,11,4.25
1838,명지대,2016,크리스천리더,사학과,1,21,21,3.2
1839,명지대,2016,크리스천리더,문헌정보학과,1,8,8,3.9
1840,명지대,2016,크리스천리더,미술사학과,1,8,8,3.7
1841,명지대,2016,크리스천리더,철학과,1,7,7,2
1842,명지대,2016,크리스천리더,중동학부 아랍지역학과,1,15,15,3.7
1843,명지대,2016,크리스천리더,행정학과,2,11,5.5,3.35
1844,명지대,2016,크리스천리더,경제학과,2,14,7,3.1
1845,명지대,2016,크리스천리더,정치외교학과,2,18,9,3.45
1846,명지대,2016,크리스천리더,디지털미디어학과,2,42,21,2.9
1847,명지대,2016,크리스천리더,아동학과,1,20,20,3.9
1848,명지대,2016,크리스천리더,청소년지도학과,1,31,31,3.8
1849,명지대,2016,크리스천리더,경영학과,2,25,12.5,2.7
1850,명지대,2016,크리스천리더,국제통상학과,2,16,8,3.2
1851,명지대,2016,크리스천리더,경영정보학과,2,14,7,3.25
1852,명지대,2016,크리스천리더,법학과,2,15,7.5,3.95
1853,명지대,2016,크리스천리더,수학과,2,6,3,4.1
1854,명지대,2016,크리스천리더,물리학과,2,6,3,4
1855,명지대,2016,크리스천리더,화학과,1,6,6,4
1856,명지대,2016,크리스천리더,식품영양학과,1,9,9,3.9
1857,명지대,2016,크리스천리더,생명과학정보학과,2,16,8,3.85
1858,명지대,2016,크리스천리더,전기공학과,2,18,9,3.7
1859,명지대,2016,크리스천리더,전자공학과,2,12,6,3.5
1860,명지대,2016,크리스천리더,정보통신공학과,2,10,5,3.95
1861,명지대,2016,크리스천리더,화학공학과,2,15,7.5,3.15
1862,명지대,2016,크리스천리더,신소재공학과,2,12,6,3.65
1863,명지대,2016,크리스천리더,환경에너지공학과,2,10,5,4.25
1864,명지대,2016,크리스천리더,토목환경공학과,2,11,5.5,4.1
1865,명지대,2016,크리스천리더,교통공학과,2,8,4,3.6
1866,명지대,2016,크리스천리더,기계공학과,2,16,8,3.4
1867,명지대,2016,크리스천리더,산업경영공학과,2,13,6.5,4.15
1868,명지대,2016,크리스천리더,컴퓨터공학과,2,17,8.5,3.7
1869,명지대,2016,특성화고교,행정학과,3,28,9.3,1.7
1870,명지대,2016,특성화고교,경제학과,2,23,11.5,1.3
1871,명지대,2016,특성화고교,디지털미디어학과,2,52,26,1.4
1872,명지대,2016,특성화고교,경영학과,5,116,23.2,1.82
1873,명지대,2016,특성화고교,국제통상학과,3,37,12.3,1.67
1874,명지대,2016,특성화고교,경영정보학과,2,28,14,2.8
1875,명지대,2016,특성화고교,전기공학과,2,22,11,1.95
1876,명지대,2016,특성화고교,전자공학과,2,34,17,1.5
1877,명지대,2016,특성화고교,정보통신공학과,2,18,9,2.5
1878,명지대,2016,특성화고교,화학공학과,2,15,7.5,1.5
1879,명지대,2016,특성화고교,신소재공학과,2,14,7,2.1
1880,명지대,2016,특성화고교,환경에너지공학과,2,19,9.5,2.4
1881,명지대,2016,특성화고교,토목환경공학과,2,18,9,2.1
1882,명지대,2016,특성화고교,교통공학과,1,5,5,2
1883,명지대,2016,특성화고교,기계공학과,2,45,22.5,1.55
1884,명지대,2016,특성화고교,산업경영공학과,2,16,8,2.9
1885,명지대,2016,특성화고교,컴퓨터공학과,2,40,20,2.35
1886,명지대,2016,특성화고교,바둑학과,1,1,1,3.2
1887,명지대,2016,농어촌학생,국어국문학과,3,13,4.3,4.25
1888,명지대,2016,농어촌학생,중어중문학과,3,18,6,2.93
1889,명지대,2016,농어촌학생,일어일문학과,3,16,5.3,3.4
1890,명지대,2016,농어촌학생,영어영문학과,6,29,4.8,3.28
1891,명지대,2016,농어촌학생,사학과,2,13,6.5,3.1
1892,명지대,2016,농어촌학생,문헌정보학과,2,6,3,4.15
1893,명지대,2016,농어촌학생,미술사학과,2,6,3,3.8
1894,명지대,2016,농어촌학생,철학과,2,6,3,3.85
1895,명지대,2016,농어촌학생,중동학부 아랍지역학과,3,11,3.7,3.6
1896,명지대,2016,농어촌학생,행정학과,6,29,4.8,3.04
1897,명지대,2016,농어촌학생,경제학과,5,17,3.4,2.96
1898,명지대,2016,농어촌학생,정치외교학과,6,23,3.8,3.85
1899,명지대,2016,농어촌학생,디지털미디어학과,3,37,12.3,2.65
1900,명지대,2016,농어촌학생,아동학과,3,17,5.7,2.7
1901,명지대,2016,농어촌학생,청소년지도학과,3,27,9,3.63
1902,명지대,2016,농어촌학생,경영학과,13,46,3.5,2.58
1903,명지대,2016,농어촌학생,국제통상학과,6,25,4.2,3.25
1904,명지대,2016,농어촌학생,경영정보학과,3,8,2.7,3.23
1905,명지대,2016,농어촌학생,법학과,6,25,4.2,2.95
1906,명지대,2016,농어촌학생,전기공학과,2,9,4.5,3.95
1907,명지대,2016,농어촌학생,전자공학과,2,10,5,3.9
1908,명지대,2016,농어촌학생,정보통신공학과,2,6,3,5.4
1909,명지대,2016,농어촌학생,화학공학과,2,13,6.5,2.6
1910,명지대,2016,농어촌학생,신소재공학과,2,13,6.5,3.25
1911,명지대,2016,농어촌학생,환경에너지공학과,2,10,5,3.6
1912,명지대,2016,농어촌학생,토목환경공학과,2,13,6.5,4.05
1913,명지대,2016,농어촌학생,교통공학과,2,8,4,4.8
1914,명지대,2016,농어촌학생,기계공학과,2,13,6.5,3.45
1915,명지대,2016,농어촌학생,산업경영공학과,2,6,3,3.55
1916,명지대,2016,농어촌학생,컴퓨터공학과,2,11,5.5,3.85
1917,명지대,2016,농어촌학생,건축학부(건축학전공),2,15,7.5,2.8
1918,명지대,2016,농어촌학생,건축학부(전통건축전공),1,10,10,4
1919,명지대,2016,농어촌학생,건축학부(공간디자인전공),1,7,7,3.8
1920,명지대,2016,특성화고졸재직자,사회복지학과[야],60,43,0.7,4.26
1921,명지대,2016,특성화고졸재직자,부동산학과[야],54,39,0.7,4.25
1922,명지대,2016,특성화고졸재직자,법무정책학과[야],45,20,0.4,4.28
1923,명지대,2016,실기우수자,음악학부(피아노전공),8,349,43.6,6.25
1924,명지대,2016,실기우수자,음악학부(성악전공)-남성,3,50,16.7,5.47
1925,명지대,2016,실기우수자,음악학부(성악전공)-여성,3,132,44,6.77
1926,명지대,2016,실기우수자,음악학부(작곡전공),4,104,26,4.33
1927,명지대,2016,실기우수자,영화뮤지컬학부(뮤지컬공연전공)-보컬,8,668,83.5,5.06
1928,명지대,2016,실기우수자,영화뮤지컬학부(뮤지컬공연전공)-댄스,8,246,30.8,6.03
1929,명지대,2016,특기자,문예창작학과,15,130,8.7,5.67
1930,명지대,2016,특기자,체육학부(체육학/사회체육학전공)-수영,2,29,14.5,NA
1931,명지대,2016,특기자,체육학부(체육학/사회체육학전공)-빙상,2,18,9,8.7
1932,명지대,2016,특기자,체육학부(체육학/사회체육학전공)-볼링,2,6,3,7.75
1933,명지대,2016,특기자,체육학부(체육학/사회체육학전공)-스키,2,20,10,1.3
1934,명지대,2016,특기자,체육학부(체육학/사회체육학전공)-사이클,2,11,5.5,7.15
1935,명지대,2016,특기자,체육학부(경기지도학전공)[야]-축구(남),8,227,28.4,8.16
1936,명지대,2016,특기자,체육학부(경기지도학전공)[야]-농구(남),6,13,2.2,8.43
1937,명지대,2016,특기자,체육학부(경기지도학전공)[야]-배구(남),5,5,1,7.98
1938,명지대,2016,특기자,체육학부(경기지도학전공)[야]-테니스(남),4,4,1,7.55
1939,명지대,2016,특기자,체육학부(경기지도학전공)[야]-테니스(여),2,2,1,8.4
1940,명지대,2016,특기자,체육학부(경기지도학전공)[야]-골프,3,46,15.3,8.43
1941,명지대,2016,특기자,바둑학과,7,15,2.1,6.13
1942,명지대,2016,특기자,영화뮤지컬학부(뮤지컬공연전공),4,43,10.8,3.68
1943,명지대,2016,재외국민,중어중문학과,3,27,9,NA
1944,명지대,2016,재외국민,일어일문학과,3,11,3.7,NA
1945,명지대,2016,재외국민,영어영문학과,4,19,4.8,NA
1946,명지대,2016,재외국민,행정학과,4,15,3.8,NA
1947,명지대,2016,재외국민,경제학과,3,14,4.7,NA
1948,명지대,2016,재외국민,정치외교학과,4,15,3.8,NA
1949,명지대,2016,재외국민,디지털미디어학과,3,28,9.3,NA
1950,명지대,2016,재외국민,경영학과,4,27,6.8,NA
1951,명지대,2016,재외국민,국제통상학과,4,23,5.8,NA
1952,명지대,2016,재외국민,경영정보학과,3,10,3.3,NA
1953,명지대,2016,재외국민,법학과,4,9,2.3,NA
1954,명지대,2016,재외국민,식품영양학과,2,6,3,NA
1955,명지대,2016,재외국민,생명과학정보학과,2,4,2,NA
1956,명지대,2016,재외국민,화학공학과,2,6,3,NA
1957,명지대,2016,재외국민,환경에너지공학과,2,6,3,NA
1958,명지대,2016,재외국민,기계공학과,2,7,3.5,NA
1959,명지대,2016,재외국민,산업경영공학과,2,5,2.5,NA
1960,명지대,2016,재외국민,컴퓨터공학과,2,8,4,NA
